trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-2.209554505292504	-0.914426636774169	0.7049158620166746	0.0002257183007691706	-0.0015350168606731449	0.0009654939282609568
-2.3324525337310487	-1.3149478799430145	0.41779138317851305	0.0023377953265658075	-0.00122375551253237	0.0016246855487652393
-2.4167333758982386	-1.5392879073220924	0.25020968758418666	0.0025240164327886795	0.0005757366105570917	0.0003283190958784587
-2.5319101048829467	-1.0793902596359946	0.27546711894759596	0.0016023932032897684	-0.003526612710671921	0.0003692701251291066
-2.490620646537532	-1.0846680338077022	0.38323264826650905	0.003380482879968936	-0.0034599259466452058	4.649320116187816e-05
-2.3657650247646878	-0.7332297302151745	0.3284416865406891	0.0005247083406349938	-0.0016855678990363371	-0.000626644965891136
-2.4842457666644044	-0.8245322576057703	0.29808766956073385	0.0038829227739638613	-0.003434058911119381	-0.0023936624830001143
-2.593348772813921	-0.7803327581328379	0.4225809713161287	0.004514455826486638	-0.0028620711161749775	-0.003983841591986687
-2.1547619857728875	-1.0321291726124509	0.508811451939219	0.0041301220779926045	-0.0007371615104449052	-0.006263279094482268
-1.9634879449073113	-0.9124593035484778	0.9128192582060441	0.004388288477803637	-0.002126910047022714	-0.006300563604061246
-1.7745789825458897	-0.9108745001369994	0.8749281580968193	0.005731613900033835	0.002178977094582906	-0.007086868332828408
-1.5734892919750516	-0.6430041343528683	0.6050351336598792	0.0040560185381157045	0.0019505784996642352	-0.008733730063003967
-1.4662437320976303	-0.483425238277095	0.6958337723747479	0.003492520087042111	0.0026316904707371492	-0.01172613736821206
-1.4045163417609243	-0.7532422900008717	0.6645998350808826	0.006543100166699694	0.00389428249035433	-0.011429374104495408
-1.4183391590979084	-0.7410348250642929	0.263161216955893	0.006909354528363909	0.0015685499768913992	-0.013120004085823048
-1.3108620291641415	-0.7606730344695048	0.5621159179875236	0.006344698873632227	0.003671296150006051	-0.01801181700682751
-1.1028261876749565	-0.6073519745460001	0.5328238062265013	0.005108449975748202	0.002924799295410468	-0.018683644686238666
-0.868499749856332	-0.7121646097477707	0.7324383325274978	0.006562916327154477	0.005169937535787577	-0.019922037501567565
-1.0858193708052348	-0.8609891850764663	0.22939943248766204	0.005342117427224223	0.005712267670812017	-0.019534553126537936
-0.9103155874733476	-0.7251746387213587	0.5976354674687903	0.008490607385788312	0.0017400800827878414	-0.021284113987816797
-0.9485037306783598	-1.0533467362974513	0.9152066082052972	0.011603533221955942	0.0007624526466208429	-0.023167820584905744
-0.746024057692378	-1.115990692700342	0.9510567598724335	0.009582719679814423	0.00018489488039457463	-0.026723158882417313
-0.7668372122700827	-1.0546095998720726	0.8482604350590984	0.011789738299345952	0.002113012309236823	-0.025898615576913985
-0.7156126894676061	-0.9385659863764575	1.0486043951643376	0.012082960077880109	0.0023933297222342824	-0.022753727979143077
-0.9275151634425749	-0.7756087192417876	1.0066447491433994	0.013958195909109433	-0.0005484101402134403	-0.0208910929593041
-0.7616325224100147	-0.9224455606838337	1.2581768311531494	0.015000179508145419	0.0030331632414694245	-0.020861925315210025
-0.7257193535875303	-0.8514043625605309	1.117822801501587	0.010476442067887864	0.0018185131744559693	-0.020226604242235595
-0.9001352110488641	-0.8823770911591885	1.0308975875108874	0.010627755414412283	0.004115937335280618	-0.020262028571060842
-1.156942231943707	-0.7342306800254227	1.0266245333264707	0.00993944368669704	0.0034405177624395942	-0.017182272316158684
-1.323437349804324	-0.8238375767049851	0.5983764280515551	0.00827956301014131	-0.0005335832700937696	-0.01667057459700185
-1.592484919941892	-1.058078263956098	0.40274181287229716	0.010468127065374958	-0.0015022019694661435	-0.013401914089655147
-1.5177352988746327	-0.9849499235130286	0.10853534010875077	0.011853540462271798	-0.0022942347547347496	-0.016754610115088695
-1.5527733864643467	-0.7722136988506277	0.2186803554813386	0.013563994513340366	-0.0038728913489311043	-0.019595489169447207
-1.6203073526931964	-0.8617245851644032	0.27488916114127404	0.01626787380531609	-0.0025788574784518428	-0.019499404204009675
-1.5662870442400074	-0.6159629339633446	0.06811840980114184	0.014872545001918699	-0.003958479529152758	-0.02153649937833387
-1.4374302476205547	-0.6039028620629403	0.350644538972845	0.013879078742990068	-0.0033085584501942717	-0.020212424928008083
-1.3865254430112508	-0.5752727542652448	0.5150957178608393	0.01511301376699806	-0.003884274492908552	-0.0229501668878867
-1.357981555872515	-0.671720420291626	0.14411490560456824	0.016314985819494088	-0.0025509902912314547	-0.023203297659823242
-0.8200931218320273	-0.5633974856438515	-0.0075062666146348545	0.015376694614912421	-0.0013159852110575406	-0.01955842487488182
-0.7915292679455271	-0.7236987260882781	-0.12006635683997163	0.01334456377583652	-0.00436279952646804	-0.020490353355258867
-0.9120915710454847	-0.663332377070332	-0.3515406423248178	0.012408316847581856	-0.004389170447348981	-0.022529903338380834
-0.579171797310168	-0.1443182924864267	-0.545337283714913	0.010756353336137397	-0.0040317522696267346	-0.020735741132242455
-0.7226479339767116	-0.17524402002983486	-0.6117809512562649	0.012277479194624076	-0.006146445424001392	-0.02269505556298564
-0.495324040944204	-0.0009686868780722502	-0.46881945762968225	0.010667410254856435	-0.0013398661736796864	-0.021379002894418263
-0.30367475622665585	0.0851336817865166	-0.48195711657999313	0.010449759537014462	-0.001669903035357762	-0.020158197753095217
-0.037922650843261074	-0.09776132349057283	-0.8110274151170581	0.006679877032700631	-0.0008015445268837455	-0.020637438463166707
0.0469827968672394	-0.07772197695113828	-0.6770270923847352	0.006300018237658669	-0.003774180502818284	-0.01901835403074708
0.36525070581256935	-0.01836843752652685	-0.3223067313599569	0.0062015143251908	-0.001733765289020901	-0.020108130725967604
0.4240565142217137	-0.08102475150548155	-0.15231669258837097	0.005438454322566955	-0.0008717019153649929	-0.019796713268677033
0.3853763629960074	-0.2979958865262261	-0.2815692908125653	0.005776126070961253	-0.00228032825954829	-0.02005768315635085
0.5930002228187431	-0.02178934605566546	0.06961036054382819	0.008536514568385844	-0.0016508801285892625	-0.01909730315940556
0.927320557565652	0.04337837525314932	0.17314375299032386	0.008925234387942387	0.0005046987881940812	-0.02024218821357684
0.8382595200679132	0.2662676122372342	-0.2676200731287137	0.010680432229106706	0.0007570047958898813	-0.02007836017863934
0.4521793941545618	0.6216739188678164	-0.3813322137736937	0.01140983145729588	-0.000839986594929356	-0.019820023983811583
0.5841834815498104	0.33672703740975907	-0.32683769585480826	0.00825012436483488	-0.0010829539783759384	-0.01775255685238136
0.28879978145945107	0.34191836693700234	-0.030357021842638165	0.006125716822464777	-0.0009398919180437426	-0.019504382882921705
-0.20807338384746032	0.49904976878294927	-0.22555059729878038	0.004382758557948398	-0.0009758810316995974	-0.01834380333064033
-0.17134417912054212	0.3305985372930128	-0.16345458850116476	0.0036046585667410327	0.00018286960378258578	-0.017693574768048073
-0.13470780791363082	-0.1775468074671951	-0.5288713364566427	0.002637461433116519	0.0018626017614157089	-0.01769794817223916
-0.4437673862409356	0.10007686845863611	-0.6683115466062075	0.002037942458688143	0.003140307367619257	-0.021104559404063545
-0.411305733251478	0.0834444129221619	-0.6607217153763634	0.003039427742495498	-0.0012548156937005534	-0.02434442932813382
-0.6162583091398595	0.36812070637130434	-0.39189517227004766	0.0013217119109919222	-0.00385958176044208	-0.02547356523133376
-0.26665565731709406	0.504409142981235	-0.1693819861592944	0.0005110288825558311	-0.0034388653433969464	-0.024280451943712058
-0.2732316700462577	0.3984961095435764	-0.35102787433511196	0.0026437745269140976	-0.0050463917383537	-0.023197230682570315
0.20617506322436896	0.3752140884337447	-0.4100455305790344	0.001356585705076263	-0.006309925882955453	-0.023192407957303637
0.43622881235231104	-0.03739318161366645	-0.33674716057716736	0.0004698006716626693	-0.0017673261319767642	-0.023181826874522204
0.6019644502720289	-0.23318366308394967	-0.5452116922520196	-0.0007393877419062636	-0.006429177697914897	-0.02356516963253692
0.8311676966653132	-0.13827043745441814	-0.5744613915422963	-0.0018050111165275435	-0.007008547486305543	-0.024222212085609856
1.1071751327271442	0.009757518539256632	-0.37910835045818503	0.00030603412578626417	-0.00985192010448625	-0.02461925401416118
1.0202523134292851	0.1883816831747683	-0.39720429787408335	6.70792346005197e-05	-0.009961011269680251	-0.02679169470842089
0.9000000585505212	0.16809387844487106	-0.0818034208250143	0.002952808364572809	-0.010692825758882817	-0.026220391022939143
0.9748573718689747	0.07658195227835235	-0.16142013507466446	0.005430758277160698	-0.007752245022964965	-0.026126376465745494
1.4838693746469986	0.028304798203270587	-0.13425368469589158	0.006096571377426753	-0.010621242239718715	-0.02693427824281332
1.4881306141265584	0.0046616699104218146	-0.2473833768776502	0.006359773417354635	-0.007440611485400143	-0.029916595890509875
1.3110388330733849	0.417385440467313	-0.07555280332563652	0.0032247232824071373	-0.006999328227637763	-0.02785672891699045
1.119734355412924	0.10929149784249148	-0.015537648964651082	0.004345291118537009	-0.005516577369159128	-0.02524095803960545
1.3055964825954345	0.21722190456934581	-0.3720773052897889	0.0020060077704741604	-0.004291607259031802	-0.026126999749191138
1.4449290115811895	0.9017803117710601	-0.44275789863093507	0.0020597096859655824	-0.002840358149489505	-0.02904452146836473
1.4557078254546343	1.4257057461924871	-0.5085580789932191	0.0060230397281380126	-0.005379654299317407	-0.02643503782899539
1.0374834888817408	1.2938511116129785	-0.41830749100661174	0.007745893105564048	-0.007550425420099776	-0.02927068797945755
1.2487745525624756	1.370560319182315	-0.32389162831449203	0.005486639410003208	-0.007453781428586448	-0.02819461767230928
1.169030926649157	1.2290574455716312	-0.11036794558764731	0.005038356283613198	-0.0046223298018183276	-0.029438659512750227
1.399440432924033	1.0703558279201801	-0.1487184764636822	0.003730620740352561	-0.004670677826618622	-0.02869157947682208
1.375169977394565	1.2384585443990102	0.09380749038929365	0.004549357881085745	-0.0014235869038597818	-0.028596471872130415
1.5810767536302257	1.3556778891792682	0.2559852897285983	0.0027589223912774198	-0.0014206327072321563	-0.026547046406033177
1.6676591719523794	1.627337959967604	0.04537759938033872	0.0033348100086223577	-0.0033170003802578526	-0.027659676792229658
1.5633794259064628	1.4510851504436642	-0.17581946455078745	0.004282495587760929	-0.004421948673364309	-0.024834774954575353
1.6593578185748192	1.4735180873459124	-0.1791363486517406	0.0050884684572808595	-0.002827917387441191	-0.02774900556831203
1.6723131629928822	1.243596956884284	-0.1838409885496247	0.00825565762553174	-0.0019402468822596183	-0.028143673217892323
1.1985380893919244	1.2672702846056971	-0.4289238999141691	0.007375333997484456	-0.0014043810509420216	-0.028870657724775477
1.3445037259930093	1.2513252774522716	-0.5037760356857504	0.0056347815691074115	-0.0003816965685593317	-0.028959571908153982
1.204431512095009	1.211181837199915	-0.8388445664583681	0.0038060708265079766	-0.0030237827309642163	-0.027524338437131025
1.3344102520453172	1.5295205701735362	-0.7748721024640385	0.004928622556963676	-0.0032690867867392554	-0.02620631837850044
0.8477138697838016	1.3750669242392142	-0.8765752234526101	0.002818997566077435	-0.0025366276920901942	-0.027892027506855696
0.8834003245602258	1.5019969737813017	-1.030766996578659	0.003881073600016675	-0.000880370090983795	-0.02649571582150311
0.5903063181539534	1.483460806936392	-1.1275362580208244	-0.0021108961757759608	-0.0008126867237790846	-0.026935901640176587
0.5273279668644291	1.7709189031610353	-1.2174395224320484	-0.0032756401113637696	-0.0010383205708167985	-0.02521150147541955
0.29315142653815685	1.754780359838214	-1.2055680874502208	-0.004052549404753891	0.0021162606685240885	-0.020384655645060354
-0.07681411063361943	1.9999324851010014	-1.2464878184105557	-0.0017635473902685964	-0.0016677388051044	-0.02193970166782186
-0.39339301899638224	2.0998079403054764	-1.0949793144541369	0.0002904025521188857	-0.0021496991761280736	-0.022928631673997737
-0.2546091788299004	1.930641670782749	-1.0761178542901149	-0.001036473518853514	-0.0010449953948366124	-0.025355327368498222
-0.27956570180203766	1.9886677747452295	-1.1486153985413172	-0.0015681670428575056	0.00030355855200220783	-0.022571315186417678
-0.5023152836768169	1.7443038756586553	-1.184122628728188	0.004507262617010776	-0.00020682675231081435	-0.02221010989924932
-0.788745175418573	1.5274429737855244	-1.1908935931287377	0.006685353799857003	-0.0004139749434988847	-0.02042512851052759
-0.6770054773431341	1.2272329064785916	-1.025524426990441	0.007405492618880763	-0.0026903157762110308	-0.02100915705724772
-1.062135154423332	1.3987397102997494	-1.137968972731556	0.00976304083841879	-0.002735035452230591	-0.02300522245748968
-1.068605975478345	1.5375054095851093	-1.1078360539347958	0.01041151579050362	-0.004143601744894051	-0.020779104221913834
-1.152770574539996	1.6228554733815188	-1.1792504250491689	0.011078397752837678	-0.004472360794925575	-0.019757913216890688
-1.5046526993509701	1.4410904015525947	-1.453225947127452	0.01113341110489557	-0.005229388018891278	-0.019892841603333534
-1.5066711008371676	1.8897108580603201	-1.2277253267540744	0.009269418639476175	-0.006440460716110848	-0.019791351841707796
-1.3668307359589345	2.1649912877845687	-1.4704277021179846	0.0098351532022699	-0.006888245449796512	-0.018173840970899535
-1.4498658985751185	1.6173002740632096	-1.337155997075535	0.0072456060514371375	-0.007083966169457984	-0.016876191772100903
-1.214425689348866	1.8243268878315178	-1.471843720095952	0.007827986008579174	-0.006680816411386385	-0.019959795040188327
-0.8828705220077804	1.9436381140344516	-1.303391704377438	0.006915323601512529	-0.006574770524048206	-0.01990817221884796
-1.0051184346519055	1.6875442991973557	-1.5452808144853423	0.008980899952508281	-0.005946780167802564	-0.018605358507239902
-0.9044289094045912	1.5344476561291103	-1.4185644462541236	0.010806479748759108	-0.005345017579964735	-0.01651612740069913
-0.7677468240387754	1.5023336463955006	-1.4614887157770544	0.011315173888400542	-0.008384651981000326	-0.01422360956849715
